,growth_collection,processing,preparation,material,energy,things,buildings,infrastructure,inhabited,waste,sleep,hygiene_grooming,childcare,adultcare,moving_things,moving_people,organization,education,meals,active_recreation,religious,social,interactive,passive,work_employed,work_other,unknown
"('GUF', 7)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('GUF', 8)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('GUF', 9)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('GUF', 10)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('GUF', 11)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('GUF', 12)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('GUF', 13)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('GUF', 14)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('GUF', 15)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('GUF', 16)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.425389,0,0,0,0,0,0,0,0,0
"('GUF', 17)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.425389,0,0,0,0,0,0,0,0,0
"('GUF', 18)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.425389,0,0,0,0,0,0,0,0,0
"('GUY', 0)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('GUY', 1)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('GUY', 2)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('GUY', 3)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('GUY', 4)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('GUY', 5)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('GUY', 6)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('GUY', 7)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('GUY', 8)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('GUY', 9)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('GUY', 10)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('GUY', 11)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('GUY', 12)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('GUY', 13)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('GUY', 14)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('GUY', 15)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('GUY', 16)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.425389,0,0,0,0,0,0,0,0,0
"('GUY', 17)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.425389,0,0,0,0,0,0,0,0,0
"('GUY', 18)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.425389,0,0,0,0,0,0,0,0,0
"('PER', 0)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('PER', 1)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('PER', 2)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('PER', 3)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('PER', 4)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('PER', 5)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('PER', 6)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('PER', 7)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('PER', 8)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('PER', 9)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('PER', 10)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('PER', 11)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('PER', 12)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('PER', 13)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('PER', 14)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('PER', 15)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('PER', 16)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.425389,0,0,0,0,0,0,0,0,0
"('PER', 17)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.425389,0,0,0,0,0,0,0,0,0
"('PER', 18)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.425389,0,0,0,0,0,0,0,0,0
"('PRY', 0)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('PRY', 1)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('PRY', 2)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('PRY', 3)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('PRY', 4)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('PRY', 5)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('PRY', 6)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('PRY', 7)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('PRY', 8)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('PRY', 9)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('PRY', 10)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('PRY', 11)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('PRY', 12)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('PRY', 13)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('PRY', 14)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('PRY', 15)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('PRY', 16)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.425389,0,0,0,0,0,0,0,0,0
"('PRY', 17)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.425389,0,0,0,0,0,0,0,0,0
"('PRY', 18)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.425389,0,0,0,0,0,0,0,0,0
"('SUR', 0)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('SUR', 1)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('SUR', 2)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('SUR', 3)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('SUR', 4)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('SUR', 5)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('SUR', 6)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('SUR', 7)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('SUR', 8)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('SUR', 9)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('SUR', 10)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('SUR', 11)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('SUR', 12)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('SUR', 13)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('SUR', 14)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('SUR', 15)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('SUR', 16)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.425389,0,0,0,0,0,0,0,0,0
"('SUR', 17)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.425389,0,0,0,0,0,0,0,0,0
"('SUR', 18)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.425389,0,0,0,0,0,0,0,0,0
"('URY', 0)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('URY', 1)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('URY', 2)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('URY', 3)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('URY', 4)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('URY', 5)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('URY', 6)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('URY', 7)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('URY', 8)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('URY', 9)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('URY', 10)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('URY', 11)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('URY', 12)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('URY', 13)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('URY', 14)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('URY', 15)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('URY', 16)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.425389,0,0,0,0,0,0,0,0,0
"('URY', 17)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.425389,0,0,0,0,0,0,0,0,0
"('URY', 18)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.425389,0,0,0,0,0,0,0,0,0
"('VEN', 0)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('VEN', 1)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('VEN', 2)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('VEN', 3)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('VEN', 4)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('VEN', 5)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('VEN', 6)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('VEN', 7)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('VEN', 8)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('VEN', 9)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('VEN', 10)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('VEN', 11)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('VEN', 12)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('VEN', 13)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('VEN', 14)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('VEN', 15)",0.0019894407681799995,0,0,0.00031155972133039997,0,0.00031155972133039997,0.00031155972133039997,0,4.35733556424e-05,0,0,0,0,0,0,0,8.71467112848e-05,0.425389,0,0,0,0,0,0,0,0,0
"('VEN', 16)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.425389,0,0,0,0,0,0,0,0,0
"('VEN', 17)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.425389,0,0,0,0,0,0,0,0,0
"('VEN', 18)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.425389,0,0,0,0,0,0,0,0,0
"('BRN', 0)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('BRN', 1)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('BRN', 2)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('BRN', 3)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('BRN', 4)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('BRN', 5)",0.0029850940795488,0,0,0.00013396015967039997,0,0.00013396015967039997,0.00013396015967039997,0,0.0001378078437728,0,0,0,0,0,0,0,0.0002756156875456,0.457924,0,0,0,0,0,0,0,0,0
"('BRN', 6)",0.0029850940795488,0,0,0.00013396015967039997,0,0.00013396015967039997,0.00013396015967039997,0,0.0001378078437728,0,0,0,0,0,0,0,0.0002756156875456,0.457924,0,0,0,0,0,0,0,0,0
"('BRN', 7)",0.0029850940795488,0,0,0.00013396015967039997,0,0.00013396015967039997,0.00013396015967039997,0,0.0001378078437728,0,0,0,0,0,0,0,0.0002756156875456,0.457924,0,0,0,0,0,0,0,0,0
"('BRN', 8)",0.0029850940795488,0,0,0.00013396015967039997,0,0.00013396015967039997,0.00013396015967039997,0,0.0001378078437728,0,0,0,0,0,0,0,0.0002756156875456,0.457924,0,0,0,0,0,0,0,0,0
"('BRN', 9)",0.0029850940795488,0,0,0.00013396015967039997,0,0.00013396015967039997,0.00013396015967039997,0,0.0001378078437728,0,0,0,0,0,0,0,0.0002756156875456,0.457924,0,0,0,0,0,0,0,0,0
"('BRN', 10)",0.0029850940795488,0,0,0.00013396015967039997,0,0.00013396015967039997,0.00013396015967039997,0,0.0001378078437728,0,0,0,0,0,0,0,0.0002756156875456,0.457924,0,0,0,0,0,0,0,0,0
"('BRN', 11)",0.0029850940795488,0,0,0.00013396015967039997,0,0.00013396015967039997,0.00013396015967039997,0,0.0001378078437728,0,0,0,0,0,0,0,0.0002756156875456,0.457924,0,0,0,0,0,0,0,0,0
"('BRN', 12)",0.0029850940795488,0,0,0.00013396015967039997,0,0.00013396015967039997,0.00013396015967039997,0,0.0001378078437728,0,0,0,0,0,0,0,0.0002756156875456,0.457924,0,0,0,0,0,0,0,0,0
"('BRN', 13)",0.0029850940795488,0,0,0.00013396015967039997,0,0.00013396015967039997,0.00013396015967039997,0,0.0001378078437728,0,0,0,0,0,0,0,0.0002756156875456,0.457924,0,0,0,0,0,0,0,0,0
